Participant,Event,Valence,E1,eBR,BR,E2
98,22,2,100,95,60,20
98,23,2,80,60,71,60
98,24,3,5,10,14,10
98,25,3,0,30,14,20
98,26,3,100,60,29,70
98,27,2,75,80,45,100
98,28,3,10,5,20,10
98,29,2,99,80,66,100
98,30,3,0,5,48,0
98,31,5,30,40,19,100
98,32,5,0,0,33,0
98,33,3,0,10,15,0
98,34,3,50,50,80,30
98,35,2,0,10,17,0
98,36,2,100,75,26,100
98,37,5,60,70,30,60
98,38,2,100,95,71,100
98,39,3,0,60,43,50
98,40,5,100,70,21,90
98,41,3,100,60,17,100
98,42,3,100,60,13,100
98,43,5,0,5,81,100
98,44,3,0,3,19,0
98,45,3,20,10,19,30
98,46,5,100,70,45,100
98,47,3,0,10,20,0
98,48,3,99,20,18,100
98,49,5,0,20,11,0
98,50,3,0,3,38,0
98,51,3,0,30,26,0
99,1,5,2,20,26,20
99,2,5,25,40,20,25
99,3,5,5,20,29,10
99,4,2,70,80,78,99
99,5,4,80,50,56,70
99,6,3,5,5,29,2
99,7,4,90,33,45,90
99,8,3,1,25,75,65
99,9,5,50,15,29,50
99,10,4,20,50,56,25
99,11,4,1,4,31,5
99,12,2,50,60,78,50
99,13,5,10,0,22,0
99,14,2,5,15,41,10
99,15,2,40,40,60,20
99,16,2,20,45,26,30
99,17,2,20,40,43,20
99,18,2,5,28,82,5
99,19,2,0,20,21,0
99,20,2,80,20,40,80
99,21,2,20,50,35,25
99,22,2,95,98,60,50
99,23,2,95,95,71,99
99,24,3,15,15,14,14
99,25,3,2,10,14,1
99,26,3,95,90,29,99
99,27,2,2,30,45,1
99,28,3,18,18,20,15
99,29,2,20,70,66,75
99,30,3,1,12,48,1
99,31,2,90,80,19,50
99,32,5,99,60,33,100
99,33,3,100,80,15,90
99,34,3,1,5,80,1
99,35,3,1,25,17,0
99,36,2,50,30,26,50
99,37,5,95,80,30,90
99,38,3,100,95,71,99
99,39,4,85,50,43,95
99,40,5,10,75,21,0
99,41,3,1,18,17,0
99,42,3,70,50,13,50
99,43,5,0,70,81,95
99,44,4,2,15,19,5
99,45,5,50,20,19,50
99,46,4,20,75,45,20
99,47,5,5,22,20,10
99,48,3,50,20,18,20
99,49,4,1,10,11,0
99,50,5,50,34,38,75
99,51,4,83,65,26,50
100,1,3,10,20,26,10
100,2,2,5,20,20,30
100,3,2,1,19,29,1
100,4,2,100,60,78,100
100,5,4,1,25,56,50
100,6,4,33,33,29,10
100,7,4,100,65,45,100
100,8,4,10,65,75,60
100,9,4,5,35,29,10
100,10,4,50,20,56,50
100,11,4,5,10,31,10
100,12,2,70,70,78,70
100,13,5,25,0,22,1
100,14,2,70,80,41,40
100,15,2,99,80,60,40
100,16,2,15,5,26,5
100,17,2,5,15,43,25
100,18,2,70,30,82,95
100,19,2,50,25,21,60
100,20,2,0,1,40,0
100,21,3,60,50,35,50
100,22,2,95,95,60,60
100,23,2,10,40,71,10
100,24,3,5,5,14,15
100,25,3,100,45,14,100
100,26,4,100,80,29,100
100,27,3,50,25,45,80
100,28,3,15,15,20,15
100,29,2,40,60,66,80
100,30,3,100,35,48,100
100,31,2,90,80,19,10
100,32,4,0,30,33,1
100,33,3,80,75,15,20
100,34,3,90,80,80,90
100,35,2,5,20,17,10
100,36,2,65,65,26,15
100,37,3,70,85,30,30
100,38,2,75,75,71,60
100,39,3,100,40,43,99
100,40,3,95,80,21,95
100,41,3,90,55,17,95
100,42,3,10,10,13,20
100,43,3,5,65,81,50
100,44,3,5,5,19,20
100,45,4,99,10,19,95
100,46,5,5,35,45,40
100,47,3,10,20,20,10
100,48,2,90,30,18,15
100,49,2,1,10,11,1
100,50,2,0,45,38,0
100,51,2,0,60,26,0
