Participant,Event,Valence,E1,eBR,BR,E2
79,13,4,0,12,22,0
79,14,2,10,27,41,10
79,15,3,13,22,60,20
79,16,3,10,7,26,10
79,17,2,5,18,43,10
79,18,2,14,20,82,15
79,19,2,40,30,21,10
79,20,2,0,13,40,2
79,21,3,12,33,35,10
79,22,1,10,20,60,30
79,23,2,30,60,71,10
79,24,3,8,17,14,8
79,25,3,0,23,14,0
79,26,3,0,69,29,0
79,27,2,80,69,45,40
79,28,3,10,25,20,23
79,29,1,80,80,66,100
79,30,3,0,22,48,10
79,31,2,100,54,19,5
79,32,4,80,22,33,33
79,33,3,23,22,15,88
79,34,3,2,6,80,20
79,35,2,0,12,17,0
79,36,2,50,50,26,10
79,37,4,80,90,30,20
79,38,1,100,100,71,100
79,39,3,0,43,43,0
79,40,3,60,35,21,77
79,41,3,3,10,17,5
79,42,3,0,78,13,0
79,43,2,30,45,81,30
79,44,3,0,23,19,5
79,45,3,0,15,19,0
79,46,5,100,68,45,100
79,47,4,100,48,20,100
79,48,1,0,9,18,0
79,49,3,0,14,11,0
79,50,3,0,36,38,0
79,51,3,30,34,26,10
80,1,2,2,5,26,10
80,2,5,80,8,20,80
80,3,3,90,70,29,80
80,4,3,100,80,78,100
80,5,4,100,43,56,100
80,6,2,70,30,29,75
80,7,3,10,30,45,8
80,8,3,80,60,75,90
80,9,3,50,33,29,30
80,10,4,90,75,56,80
80,11,4,30,17,31,20
80,12,3,100,75,78,100
80,13,4,18,15,22,0
80,14,1,20,30,41,20
80,15,1,10,25,60,20
80,16,2,10,15,26,10
80,17,2,10,20,43,10
80,18,2,20,40,82,40
80,19,1,10,40,21,10
80,20,2,0,28,40,0
80,21,2,100,60,35,80
80,22,2,90,80,60,40
80,23,2,100,70,71,100
80,24,3,20,20,14,10
80,25,3,30,29,14,70
80,26,3,100,70,29,90
80,27,3,0,20,45,0
80,28,3,40,30,20,20
80,29,2,95,30,66,90
80,30,3,0,10,48,0
80,31,2,100,70,19,0
80,32,3,100,20,33,100
80,33,3,100,20,15,90
80,34,2,90,85,80,100
80,35,2,10,15,17,10
80,36,2,25,30,26,30
80,37,4,90,75,30,80
80,38,2,95,90,71,100
80,39,3,10,20,43,10
80,40,3,0,80,21,0
80,41,3,99,50,17,80
80,42,5,100,85,13,100
80,43,3,13,70,81,40
80,44,3,60,40,19,80
80,45,3,80,79,19,70
80,46,4,100,80,45,100
80,47,2,5,18,20,5
80,48,3,95,5,18,80
80,49,4,15,20,11,30
80,50,3,80,75,38,80
80,51,3,29,29,26,30
81,1,4,10,15,26,10
81,2,5,0,5,20,5
81,3,4,10,45,29,0
81,4,4,100,90,78,100
81,5,5,30,55,56,50
81,6,4,45,40,29,50
81,7,4,80,60,45,65
81,8,3,100,90,75,100
81,9,4,5,20,29,10
81,10,4,80,50,56,80
81,11,4,5,20,31,0
81,12,3,99,90,78,60
81,13,4,0,30,22,0
81,14,2,40,40,41,30
81,15,2,40,30,60,60
81,16,2,5,10,26,15
81,17,2,20,30,43,30
81,18,2,65,70,82,70
81,19,2,45,60,21,40
81,20,2,0,10,40,25
81,21,2,78,75,35,30
81,22,2,50,90,60,20
81,23,1,99,70,71,90
81,24,3,33,33,14,10
81,25,4,80,40,14,20
81,26,3,90,50,29,90
81,27,2,70,80,45,75
81,28,3,30,30,20,19
81,29,3,80,75,66,70
81,30,3,10,15,48,35
81,31,4,80,50,19,33
81,32,3,95,45,33,80
81,33,3,40,30,15,25
81,34,3,5,5,80,50
81,35,4,90,60,17,90
81,36,2,90,80,26,90
81,37,3,80,75,30,40
81,38,2,90,90,71,25
81,39,3,89,45,43,90
81,40,4,99,80,21,90
81,41,3,70,40,17,50
81,42,3,15,10,13,20
81,43,2,75,30,81,80
81,44,3,10,15,19,5
81,45,4,20,15,19,60
81,46,5,70,55,45,70
81,47,3,15,35,20,5
81,48,3,15,25,18,20
81,49,4,0,10,11,5
81,50,3,0,20,38,15
81,51,3,50,60,26,60
82,1,4,25,25,26,20
82,2,5,20,20,20,20
82,3,4,20,12,29,10
82,4,4,100,60,78,100
82,5,5,80,80,56,90
82,6,4,20,10,29,80
82,7,4,0,10,45,50
82,8,4,100,80,75,100
82,9,5,90,50,29,60
82,10,4,80,50,56,80
82,11,5,80,20,31,80
82,12,2,100,100,78,80
82,13,4,0,5,22,10
82,14,2,50,50,41,50
82,15,2,99,45,60,80
82,16,3,60,60,26,50
82,17,2,50,50,43,10
82,18,2,50,50,82,10
82,19,3,50,30,21,50
82,20,3,0,10,40,5
82,21,4,100,80,35,80
82,22,2,50,50,60,50
82,23,1,90,70,71,80
82,24,3,19,19,14,22
82,25,4,80,10,14,50
82,26,5,100,75,29,100
82,27,2,5,10,45,50
82,28,3,25,25,20,19
82,29,2,99,80,66,80
82,30,3,1,3,48,10
82,31,3,100,100,19,80
82,32,4,99,50,33,80
82,33,3,10,10,15,10
82,34,2,5,15,80,10
82,35,1,10,40,17,10
82,36,3,75,75,26,80
82,37,3,100,100,30,100
82,38,2,50,50,71,50
82,39,4,90,50,43,90
82,40,3,50,50,21,25
82,41,3,50,50,17,50
82,42,2,0,20,13,0
82,43,3,60,40,81,60
82,44,2,5,10,19,19
82,45,4,50,20,19,20
82,46,5,100,60,45,100
82,47,4,50,40,20,50
82,48,4,100,30,18,100
82,49,2,0,5,11,0
82,50,5,100,75,38,90
82,51,4,80,60,26,80
83,1,5,35,35,26,20
83,2,5,35,50,20,20
83,3,4,15,0,29,5
83,4,4,99,95,78,90
83,5,5,10,25,56,5
83,6,5,10,10,29,10
83,7,2,5,20,45,5
83,8,2,10,70,75,10
83,9,4,10,20,29,10
83,10,3,30,70,56,10
83,11,4,10,20,31,20
83,12,2,90,90,78,80
83,13,4,20,1,22,2
83,14,2,90,90,41,100
83,15,1,20,20,60,20
83,16,2,15,15,26,20
83,17,2,20,50,43,10
83,18,1,25,50,82,15
83,19,1,30,30,21,30
83,20,2,30,15,40,20
83,21,1,15,15,35,20
83,22,2,20,20,60,20
83,23,1,30,39,71,30
83,24,3,9,9,14,5
83,25,5,100,20,14,100
83,26,3,100,60,29,100
83,27,3,2,20,45,10
83,28,3,15,15,20,10
83,29,3,90,90,66,80
83,30,4,50,35,48,80
83,31,1,100,60,19,2
83,32,3,90,30,33,90
83,33,3,90,80,15,80
83,34,3,1,10,80,10
83,35,1,1,10,17,2
83,36,1,15,15,26,20
83,37,3,50,50,30,50
83,38,3,60,60,71,70
83,39,4,30,20,43,45
83,40,4,70,70,21,70
83,41,2,25,50,17,5
83,42,3,10,20,13,15
83,43,4,50,50,81,60
83,44,3,7,7,19,10
83,45,3,30,45,19,15
83,46,5,100,50,45,100
83,47,4,100,20,20,100
83,48,2,2,10,18,2
83,49,3,12,12,11,10
83,50,3,2,15,38,5
83,51,3,15,15,26,10
84,1,5,0,0,26,0
84,2,2,21,34,20,10
84,3,3,35,34,29,19
84,4,2,2,67,78,10
84,5,3,27,49,56,45
84,6,5,15,10,29,43
84,7,5,90,30,45,80
84,8,4,65,44,75,45
84,9,5,23,33,29,70
84,10,2,12,40,56,13
84,11,3,10,20,31,21
84,12,1,9,27,78,78
84,13,5,46,20,22,21
84,14,1,27,28,41,17
84,15,1,40,37,60,86
84,16,1,28,19,26,9
84,17,3,70,60,43,79
84,18,3,11,52,82,7
84,19,2,40,34,21,34
84,20,3,20,38,40,34
84,21,1,90,95,35,80
84,22,2,89,78,60,87
84,23,3,23,63,71,33
84,24,1,5,23,14,15
84,25,1,2,21,14,3
84,26,3,0,17,29,1
84,27,4,34,77,45,69
84,28,5,46,51,20,46
84,29,2,29,39,66,66
84,30,3,10,40,48,2
84,31,3,54,39,19,12
84,32,3,1,26,33,1
84,33,3,70,39,15,23
84,34,1,8,19,80,20
84,35,5,27,38,17,30
84,36,1,70,60,26,75
84,37,3,45,49,30,47
84,38,3,70,98,71,86
84,39,2,1,32,43,11
84,40,4,75,80,21,12
84,41,1,23,69,17,60
84,42,2,50,49,13,56
84,43,5,90,60,81,90
84,44,3,43,12,19,10
84,45,2,5,10,19,1
84,46,5,0,50,45,8
84,47,2,40,70,20,67
84,48,2,12,28,18,12
84,49,5,0,12,11,1
84,50,4,70,52,38,79
84,51,3,48,60,26,50
85,1,5,0,11,26,5
85,2,5,75,75,20,55
85,3,4,99,44,29,69
85,4,4,99,99,78,88
85,5,4,25,35,56,69
85,6,4,25,25,29,55
85,7,5,99,55,45,99
85,8,5,99,77,75,80
85,9,2,99,99,29,55
85,10,5,99,88,56,99
85,11,4,66,88,31,44
85,12,2,99,99,78,99
85,13,4,22,22,22,22
85,14,1,77,55,41,99
85,15,2,55,55,60,77
85,16,2,77,66,26,45
85,17,2,55,44,43,50
85,18,1,22,22,82,25
85,19,1,24,45,21,4
85,20,1,0,22,40,5
85,21,1,22,33,35,88
85,22,4,99,99,60,90
85,23,1,99,99,71,99
85,24,3,5,5,14,15
85,25,4,55,22,14,44
85,26,5,99,88,29,99
85,27,4,78,88,45,77
85,28,4,9,22,20,15
85,29,4,99,99,66,99
85,30,5,40,55,48,22
85,31,4,99,67,19,90
85,32,5,1,22,33,10
85,33,3,55,55,15,22
85,34,3,0,0,80,22
85,35,1,1,0,17,5
85,36,4,5,5,26,11
85,37,4,25,25,30,22
85,38,3,99,99,71,99
85,39,4,77,45,43,85
85,40,5,75,80,21,55
85,41,5,99,88,17,99
85,42,4,99,80,13,99
85,43,3,44,33,81,77
85,44,3,34,25,19,15
85,45,4,0,11,19,11
85,46,4,0,33,45,1
85,47,4,13,22,20,22
85,48,1,25,33,18,22
85,49,2,1,3,11,14
85,50,4,1,22,38,1
85,51,4,1,5,26,1
86,1,2,10,10,26,10
86,2,5,60,60,20,30
86,3,3,15,0,29,5
86,4,3,25,70,78,25
86,5,5,30,30,56,25
86,6,4,15,25,29,20
86,7,4,50,35,45,25
86,8,2,55,55,75,55
86,9,4,70,35,29,65
86,10,2,25,35,56,25
86,11,4,10,10,31,15
86,12,3,100,90,78,100
86,13,3,0,15,22,0
86,14,2,35,50,41,20
86,15,1,50,50,60,65
86,16,2,35,50,26,30
86,17,2,5,20,43,25
86,18,3,20,20,82,35
86,19,3,100,55,21,95
86,20,3,65,12,40,65
86,21,2,90,90,35,35
86,22,1,30,65,60,55
86,23,2,70,70,71,70
86,24,3,2,1,14,15
86,25,3,100,15,14,100
86,26,3,100,70,29,100
86,27,3,25,25,45,55
86,28,3,30,30,20,20
86,29,3,80,80,66,80
86,30,3,80,20,48,90
86,31,4,50,50,19,55
86,32,5,0,70,33,0
86,33,1,0,20,15,0
86,34,3,100,85,80,90
86,35,1,5,20,17,10
86,36,2,50,50,26,20
86,37,3,65,55,30,50
86,38,2,100,90,71,100
86,39,3,10,35,43,20
86,40,3,15,45,21,10
86,41,3,0,30,17,0
86,42,3,40,30,13,15
86,43,3,100,45,81,100
86,44,3,15,15,19,15
86,45,4,70,25,19,70
86,46,4,0,30,45,0
86,47,2,20,35,20,30
86,48,4,25,15,18,25
86,49,2,12,12,11,12
86,50,3,5,5,38,10
86,51,3,80,50,26,70
87,1,5,8,17,26,17
87,2,2,2,21,20,2
87,3,1,55,1,29,0
87,4,5,100,55,78,100
87,5,5,45,80,56,50
87,6,4,51,65,29,43
87,7,5,43,53,45,46
87,8,4,65,80,75,80
87,9,4,1,56,29,11
87,10,5,100,100,56,95
87,11,1,1,19,31,1
87,12,3,82,44,78,95
87,13,3,20,0,22,0
87,14,2,2,23,41,1
87,15,1,45,43,60,62
87,16,1,51,0,26,0
87,17,1,2,35,43,32
87,18,1,99,75,82,100
87,19,1,0,34,21,0
87,20,1,11,66,40,0
87,21,2,100,75,35,100
87,22,1,100,85,60,100
87,23,1,90,85,71,100
87,24,3,80,83,14,32
87,25,3,19,42,14,1
87,26,5,100,77,29,100
87,27,1,0,1,45,0
87,28,3,34,62,20,30
87,29,4,32,32,66,50
87,30,3,93,65,48,20
87,31,1,2,10,19,1
87,32,5,95,32,33,100
87,33,5,100,62,15,100
87,34,3,13,72,80,90
87,35,1,1,78,17,1
87,36,1,85,80,26,80
87,37,5,12,45,30,50
87,38,1,30,33,71,65
87,39,1,0,17,43,0
87,40,5,95,37,21,95
87,41,3,75,90,17,34
87,42,4,15,56,13,30
87,43,1,13,63,81,0
87,44,3,50,44,19,50
87,45,4,32,55,19,32
87,46,5,50,47,45,43
87,47,1,10,28,20,34
87,48,1,4,41,18,1
87,49,3,2,62,11,0
87,50,1,0,48,38,0
87,51,3,11,33,26,10
88,1,3,70,30,26,50
88,2,5,50,25,20,50
88,3,3,25,0,29,15
88,4,4,100,60,78,100
88,5,4,10,50,56,0
88,6,4,10,15,29,10
88,7,4,100,80,45,100
88,8,5,70,70,75,67
88,9,3,10,30,29,34
88,10,4,50,45,56,56
88,11,4,25,35,31,20
88,12,3,68,68,78,70
88,13,3,10,0,22,0
88,14,2,20,20,41,50
88,15,2,50,50,60,30
88,16,3,20,10,26,20
88,17,2,25,25,43,15
88,18,2,10,22,82,50
88,19,1,0,50,21,0
88,20,2,0,17,40,0
88,21,3,19,19,35,30
88,22,1,80,80,60,40
88,23,2,57,57,71,25
88,24,3,10,10,14,20
88,25,4,25,25,14,24
88,26,3,100,75,29,100
88,27,2,0,80,45,5
88,28,3,35,35,20,20
88,29,2,35,35,66,50
88,30,4,10,25,48,40
88,31,3,70,29,19,50
88,32,4,25,34,33,20
88,33,3,60,60,15,90
88,34,3,30,30,80,60
88,35,2,0,10,17,0
88,36,2,25,45,26,25
88,37,4,60,60,30,45
88,38,2,100,71,71,100
88,39,3,90,65,43,80
88,40,4,95,95,21,100
88,41,2,0,30,17,0
88,42,3,55,65,13,23
88,43,3,15,17,81,14
88,44,5,80,50,19,90
88,45,4,5,25,19,10
88,46,3,10,60,45,0
88,47,3,0,20,20,0
88,48,3,20,5,18,80
88,49,3,0,15,11,0
88,50,3,0,20,38,0
88,51,3,0,40,26,0
89,1,5,50,23,26,50
89,2,5,5,5,20,10
89,3,4,50,80,29,60
89,4,4,60,60,78,70
89,5,4,80,70,56,80
89,6,4,8,8,29,5
89,7,3,10,30,45,20
89,8,4,70,60,75,80
89,9,4,30,20,29,40
89,10,4,80,55,56,80
89,11,4,10,15,31,20
89,12,2,3,80,78,5
89,13,4,15,10,22,10
89,14,2,40,40,41,40
89,15,2,60,60,60,20
89,16,2,5,5,26,5
89,17,2,20,40,43,20
89,18,2,10,40,82,10
89,19,2,0,40,21,0
89,20,2,80,70,40,90
89,21,2,20,40,35,20
89,22,2,60,60,60,60
89,23,1,40,60,71,10
89,24,3,16,9,14,19
89,25,4,90,60,14,80
89,26,3,100,70,29,100
89,27,3,80,60,45,80
89,28,3,70,60,20,20
89,29,3,60,60,66,30
89,30,3,3,8,48,3
89,31,3,90,30,19,5
89,32,4,90,70,33,90
89,33,3,2,6,15,5
89,34,3,10,15,80,70
89,35,1,1,17,17,5
89,36,2,4,15,26,20
89,37,3,5,5,30,10
89,38,2,90,90,71,40
89,39,2,20,20,43,10
89,40,4,5,30,21,5
89,41,3,20,30,17,10
89,42,3,40,70,13,5
89,43,3,60,40,81,80
89,44,3,80,50,19,80
89,45,3,20,5,19,29
89,46,5,60,20,45,60
89,47,4,30,30,20,20
89,48,1,100,60,18,100
89,49,3,5,20,11,0
89,50,3,20,20,38,20
89,51,2,50,60,26,30
90,1,1,0,0,26,0
90,2,4,75,42,20,75
90,3,4,0,21,29,0
90,4,3,10,23,78,10
90,5,3,5,21,56,0
90,6,4,10,8,29,10
90,7,4,100,28,45,100
90,8,2,89,75,75,87
90,9,3,2,6,29,0
90,10,3,61,82,56,45
90,11,4,87,64,31,67
90,12,3,32,20,78,67
90,13,4,0,64,22,0
90,14,3,87,45,41,75
90,15,2,62,50,60,45
90,16,3,89,42,26,42
90,17,2,8,25,43,8
90,18,2,100,82,82,100
90,19,2,78,48,21,25
90,20,2,0,10,40,0
90,21,2,12,34,35,8
90,22,2,89,90,60,89
90,23,2,100,25,71,100
90,24,3,65,50,14,67
90,25,4,100,23,14,100
90,26,3,100,82,29,87
90,27,1,0,10,45,0
90,28,3,28,20,20,28
90,29,2,87,68,66,87
90,30,4,100,72,48,100
90,31,3,32,25,19,8
90,32,3,100,22,33,100
90,33,4,100,15,15,100
90,34,3,45,48,80,80
90,35,1,0,22,17,0
90,36,3,83,88,26,87
90,37,3,5,10,30,5
90,38,1,100,98,71,100
90,39,2,88,47,43,54
90,40,4,100,72,21,100
90,41,3,67,29,17,45
90,42,3,0,72,13,0
90,43,3,100,82,81,100
90,44,3,2,12,19,0
90,45,3,87,43,19,87
90,46,5,100,78,45,100
90,47,3,100,38,20,100
90,48,3,100,38,18,100
90,49,3,0,22,11,0
90,50,3,0,38,38,0
90,51,3,0,13,26,0
91,1,5,8,10,26,10
91,2,5,15,25,20,10
91,3,5,70,50,29,60
91,4,3,11,15,78,70
91,5,5,90,20,56,80
91,6,4,15,20,29,12
91,7,3,80,30,45,90
91,8,3,70,40,75,40
91,9,5,20,14,29,20
91,10,3,60,50,56,30
91,11,5,75,60,31,60
91,12,3,80,70,78,80
91,13,5,30,20,22,30
91,14,2,10,12,41,30
91,15,1,15,10,60,40
91,16,1,20,25,26,15
91,17,1,20,30,43,20
91,18,2,45,30,82,70
91,19,1,50,60,21,15
91,20,2,20,15,40,40
91,21,1,5,10,35,15
91,22,1,60,70,60,40
91,23,1,98,80,71,98
91,24,3,12,8,14,20
91,25,3,80,12,14,50
91,26,3,80,60,29,50
91,27,3,80,75,45,60
91,28,3,12,15,20,15
91,29,2,80,71,66,70
91,30,3,10,15,48,40
91,31,2,15,20,19,60
91,32,4,5,15,33,10
91,33,3,90,30,15,70
91,34,2,20,15,80,12
91,35,3,10,20,17,40
91,36,2,70,60,26,50
91,37,4,90,60,30,60
91,38,2,60,30,71,90
91,39,1,1,2,43,1
91,40,2,100,80,21,60
91,41,3,7,8,17,10
91,42,3,80,60,13,98
91,43,3,80,70,81,90
91,44,3,40,50,19,20
91,45,4,90,15,19,50
91,46,3,95,40,45,80
91,47,3,10,12,20,10
91,48,2,15,17,18,10
91,49,3,40,30,11,30
91,50,3,70,40,38,70
91,51,3,15,10,26,80
92,1,2,13,19,26,13
92,2,5,40,22,20,22
92,3,4,36,100,29,95
92,4,4,11,40,78,50
92,5,3,16,40,56,5
92,6,3,13,35,29,23
92,7,3,50,65,45,20
92,8,3,20,35,75,85
92,9,4,15,35,29,15
92,10,4,55,43,56,50
92,11,4,10,16,31,15
92,12,3,50,75,78,75
92,13,4,18,90,22,95
92,14,2,15,45,41,11
92,15,2,20,55,60,25
92,16,2,35,22,26,5
92,17,2,50,35,43,12
92,18,2,15,35,82,50
92,19,2,1,22,21,2
92,20,3,25,18,40,65
92,21,2,45,65,35,35
92,22,2,90,90,60,85
92,23,2,20,56,71,15
92,24,3,45,45,14,35
92,25,3,13,55,14,3
92,26,3,90,45,29,95
92,27,3,78,75,45,65
92,28,3,33,33,20,22
92,29,3,11,25,66,35
92,30,2,3,15,48,3
92,31,1,1,49,19,0
92,32,5,95,73,33,95
92,33,3,75,43,15,90
92,34,3,14,63,80,43
92,35,3,20,62,17,19
92,36,2,40,40,26,14
92,37,3,50,50,30,35
92,38,3,90,85,71,85
92,39,3,2,33,43,0
92,40,4,69,45,21,70
92,41,2,25,67,17,3
92,42,3,5,45,13,5
92,43,3,67,56,81,95
92,44,3,7,11,19,4
92,45,4,15,35,19,25
92,46,4,5,40,45,3
92,47,3,5,18,20,5
92,48,3,1,22,18,1
92,49,3,5,18,11,15
92,50,3,1,39,38,5
92,51,3,65,65,26,40
93,1,2,5,6,26,15
93,2,2,20,35,20,20
93,3,4,15,67,29,0
93,4,5,100,95,78,100
93,5,5,10,10,56,66
93,6,4,87,65,29,5
93,7,5,100,20,45,100
93,8,3,90,76,75,100
93,9,4,10,26,29,10
93,10,5,70,60,56,45
93,11,5,50,30,31,25
93,12,3,100,100,78,100
93,13,5,10,13,22,0
93,14,3,50,40,41,40
93,15,2,100,100,60,100
93,16,2,90,70,26,90
93,17,5,40,35,43,30
93,18,2,50,60,82,50
93,19,2,70,45,21,60
93,20,5,100,56,40,100
93,21,3,100,70,35,100
93,22,1,80,60,60,60
93,23,4,100,75,71,100
93,24,3,20,20,14,15
93,25,5,95,56,14,86
93,26,3,100,80,29,100
93,27,2,0,5,45,12
93,28,3,12,12,20,20
93,29,3,99,99,66,100
93,30,3,0,15,48,0
93,31,1,50,40,19,50
93,32,5,90,60,33,69
93,33,3,5,3,15,50
93,34,4,5,5,80,45
93,35,1,0,10,17,0
93,36,3,10,10,26,60
93,37,3,60,40,30,20
93,38,3,100,95,71,100
93,39,1,0,10,43,0
93,40,5,80,75,21,30
93,41,3,90,65,17,67
93,42,5,98,65,13,87
93,43,1,10,10,81,15
93,44,3,15,15,19,20
93,45,5,100,50,19,100
93,46,5,100,75,45,100
93,47,3,32,31,20,40
93,48,3,5,3,18,25
93,49,5,10,7,11,10
93,50,5,65,44,38,0
93,51,3,50,50,26,64
94,1,5,0,8,26,13
94,2,5,50,73,20,30
94,3,3,0,38,29,0
94,4,5,100,76,78,100
94,5,3,0,1,56,0
94,6,3,10,60,29,50
94,7,3,9,30,45,30
94,8,3,8,58,75,30
94,9,3,0,22,29,0
94,10,5,4,39,56,30
94,11,3,0,27,31,0
94,12,3,88,88,78,88
94,13,3,0,24,22,0
94,14,2,20,26,41,26
94,15,1,50,61,60,30
94,16,2,6,18,26,5
94,17,1,5,35,43,20
94,18,2,20,32,82,18
94,19,1,0,29,21,0
94,20,2,0,42,40,8
94,21,3,50,33,35,32
94,22,1,70,78,60,60
94,23,2,88,77,71,60
94,24,3,50,50,14,38
94,25,3,0,28,14,0
94,26,3,0,72,29,0
94,27,2,0,20,45,0
94,28,3,47,30,20,30
94,29,2,57,43,66,40
94,30,5,100,70,48,100
94,31,5,100,49,19,0
94,32,5,89,55,33,80
94,33,4,90,78,15,90
94,34,3,28,39,80,20
94,35,3,88,20,17,80
94,36,3,89,85,26,40
94,37,5,5,5,30,20
94,38,1,100,90,71,100
94,39,2,1,10,43,2
94,40,3,100,60,21,100
94,41,1,0,48,17,0
94,42,3,0,44,13,0
94,43,3,48,60,81,59
94,44,3,0,12,19,3
94,45,3,50,72,19,70
94,46,5,100,75,45,100
94,47,4,4,46,20,3
94,48,3,4,40,18,20
94,49,5,30,35,11,20
94,50,3,0,75,38,0
94,51,3,0,30,26,4
95,1,2,1,10,26,5
95,2,5,5,40,20,40
95,3,3,30,5,29,5
95,4,3,100,90,78,100
95,5,4,20,40,56,0
95,6,4,5,20,29,5
95,7,4,0,20,45,0
95,8,4,60,80,75,80
95,9,4,90,25,29,100
95,10,4,20,80,56,20
95,11,4,10,30,31,5
95,12,2,0,80,78,0
95,13,4,5,0,22,0
95,14,2,5,20,41,30
95,15,2,40,40,60,40
95,16,1,10,50,26,50
95,17,2,5,45,43,5
95,18,2,100,80,82,80
95,19,2,5,30,21,10
95,20,3,100,30,40,100
95,21,1,30,30,35,30
95,22,1,95,65,60,80
95,23,2,90,90,71,80
95,24,3,5,5,14,10
95,25,5,99,20,14,100
95,26,3,100,90,29,100
95,27,3,90,90,45,80
95,28,3,10,10,20,20
95,29,3,30,85,66,40
95,30,5,100,60,48,100
95,31,2,10,60,19,100
95,32,5,80,30,33,100
95,33,3,0,5,15,0
95,34,3,5,50,80,5
95,35,2,1,10,17,0
95,36,2,60,60,26,60
95,37,3,80,80,30,50
95,38,3,100,90,71,100
95,39,2,0,40,43,0
95,40,3,0,80,21,0
95,41,3,100,75,17,100
95,42,3,1,10,13,0
95,43,3,99,60,81,100
95,44,3,20,20,19,10
95,45,4,100,55,19,100
95,46,5,100,40,45,100
95,47,2,80,80,20,100
95,48,2,100,5,18,100
95,49,4,0,10,11,0
95,50,3,1,20,38,1
95,51,2,20,5,26,10
96,1,4,10,10,26,0
96,2,5,20,50,20,20
96,3,3,5,25,29,5
96,4,5,100,100,78,100
96,5,5,15,25,56,10
96,6,4,25,25,29,20
96,7,5,20,25,45,20
96,8,3,100,90,75,100
96,9,3,25,25,29,25
96,10,5,100,70,56,100
96,11,4,25,25,31,25
96,12,2,100,100,78,90
96,13,5,5,30,22,5
96,14,3,70,50,41,40
96,15,2,90,75,60,75
96,16,3,15,10,26,15
96,17,1,25,25,43,75
96,18,1,90,50,82,90
96,19,2,0,25,21,0
96,20,3,0,15,40,0
96,21,2,90,50,35,60
96,22,1,99,75,60,90
96,23,2,60,60,71,50
96,24,3,15,15,14,10
96,25,3,10,25,14,10
96,26,4,100,70,29,100
96,27,3,10,10,45,60
96,28,3,15,15,20,20
96,29,3,90,80,66,90
96,30,3,0,15,48,0
96,31,3,10,25,19,10
96,32,5,100,50,33,0
96,33,3,0,0,15,0
96,34,3,30,30,80,30
96,35,3,25,40,17,30
96,36,3,50,40,26,10
96,37,3,25,25,30,25
96,38,2,100,90,71,100
96,39,3,60,60,43,50
96,40,5,60,50,21,60
96,41,3,80,75,17,80
96,42,3,15,50,13,25
96,43,3,100,90,81,100
96,44,3,0,10,19,0
96,45,3,25,25,19,20
96,46,3,80,75,45,80
96,47,3,20,20,20,20
96,48,3,50,50,18,50
96,49,3,10,20,11,15
96,50,4,0,50,38,0
96,51,3,25,25,26,10
97,1,2,10,30,26,30
97,2,5,1,10,20,0
97,3,3,40,0,29,0
97,4,3,10,90,78,5
97,5,4,90,80,56,90
97,6,4,80,30,29,80
97,7,1,10,80,45,10
97,8,2,50,95,75,50
97,9,3,10,30,29,40
97,10,1,0,90,56,0
97,11,4,1,1,31,0
97,12,3,95,95,78,95
97,13,4,10,0,22,0
97,14,2,3,50,41,3
97,15,1,100,100,60,100
97,16,4,20,20,26,80
97,17,2,5,10,43,5
97,18,2,99,50,82,100
97,19,3,100,80,21,100
97,20,1,0,10,40,0
97,21,1,90,90,35,100
97,22,3,99,99,60,90
97,23,1,100,90,71,100
97,24,3,10,10,14,14
97,25,3,1,20,14,10
97,26,3,100,90,29,100
97,27,1,40,60,45,0
97,28,3,8,8,20,23
97,29,2,80,80,66,70
97,30,1,0,20,48,0
97,31,2,100,50,19,0
97,32,3,10,10,33,5
97,33,4,100,75,15,100
97,34,3,0,20,80,0
97,35,1,1,5,17,0
97,36,1,40,40,26,50
97,37,3,70,70,30,30
97,38,2,30,90,71,90
97,39,3,80,60,43,90
97,40,3,90,50,21,80
97,41,2,0,40,17,0
97,42,3,1,90,13,0
97,43,3,90,75,81,80
97,44,3,3,20,19,5
97,45,3,50,50,19,50
97,46,5,100,80,45,100
97,47,5,100,30,20,100
97,48,1,100,75,18,100
97,49,3,0,20,11,0
97,50,4,3,30,38,30
97,51,3,50,33,26,33
98,1,4,40,10,26,40
98,2,5,50,35,20,50
98,3,3,8,0,29,0
98,4,4,100,90,78,100
98,5,5,76,45,56,76
98,6,2,10,10,29,20
98,7,3,0,66,45,0
98,8,3,40,90,75,40
98,9,4,14,22,29,12
98,10,4,85,77,56,80
98,11,4,11,20,31,14
98,12,2,80,70,78,80
98,13,4,7,0,22,0
98,14,2,85,80,41,45
98,15,2,90,70,60,90
98,16,2,11,2,26,2
98,17,2,8,20,43,22
98,18,2,90,90,82,80
98,19,2,90,90,21,80
98,20,2,10,38,40,10
98,21,3,76,67,35,85
98,22,2,45,40,60,34
98,23,2,25,25,71,25
98,24,3,11,11,14,12
98,25,3,0,14,14,0
98,26,4,78,78,29,45
98,27,3,100,65,45,100
98,28,3,12,12,20,15
98,29,2,45,35,66,80
98,30,3,0,15,48,0
98,31,3,20,15,19,76
98,32,2,100,82,33,0
98,33,3,14,26,15,20
98,34,3,26,35,80,25
98,35,3,0,20,17,0
98,36,2,15,15,26,15
98,37,4,35,35,30,35
98,38,3,95,89,71,85
98,39,3,0,80,43,0
98,40,3,0,30,21,0
98,41,1,10,25,17,10
